query-idProyecto,gen > rel* 3.0
q6-1780450,False
q6-31910057,False
q6-13843625,False
q6-11730003,False
q6-1855791754,False
q6-1511123270239,False
q6-41540098,False
q6-2980090,False
q6-2970351,False
q6-47900022,False
q6-1512241909464,False
q6-1513274435226,False
q6-47960006,False
q6-7850237,False
q6-1509228726199,False
q6-1794190389,False
q6-2028910764,False
q6-1344240419,True
q6-1798110730,False
q6-1792860289,False
