query-idProyecto,orig_total,gen_total,gen > rel* 1,gen > rel* 1.1,gen > rel* 1.2,gen > rel* 1.3
q1-27310076,0,0,False,False,False,False
q1-1506186316153,0,0,False,False,False,False
q1-26810110,0,0,False,False,False,False
q1-1988100263,0,0,False,False,False,False
q1-1506685457043,0,0,False,False,False,False
q1-1506725946254,2,2,False,False,False,False
q1-1505955227120,0,0,False,False,False,False
q1-1506170717202,0,0,False,False,False,False
q1-57820066,0,0,False,False,False,False
q1-1986100434,0,0,False,False,False,False
q1-27430010,0,0,False,False,False,False
q1-1506524326358,0,0,False,False,False,False
q1-1985081142,0,0,False,False,False,False
q1-1512508901201,0,0,False,False,False,False
q1-1509249286132,0,0,False,False,False,False
q1-6810158,0,0,False,False,False,False
q1-21770120,0,0,False,False,False,False
q1-35970071,0,0,False,False,False,False
q1-1861030884,0,0,False,False,False,False
q1-1797081119,0,0,False,False,False,False
q1-1506179157328,2,2,False,False,False,False
q1-1511283267092,0,0,False,False,False,False
q1-6890023,0,0,False,False,False,False
q1-1509214286314,0,0,False,False,False,False
q1-1513295946260,0,0,False,False,False,False
q1-1880520928,0,0,False,False,False,False
q1-1513335005990,0,0,False,False,False,False
q1-1861232143,0,0,False,False,False,False
q1-35820136,0,0,False,False,False,False
q1-1506120736360,0,0,False,False,False,False
q1-1863001776,0,0,False,False,False,False
q1-1979381764,0,0,False,False,False,False
q1-1509101276171,0,0,False,False,False,False
q1-1863801180,0,0,False,False,False,False
q1-1798270110,0,18,True,True,True,True
q1-49820009,0,0,False,False,False,False
q1-2037700296,0,0,False,False,False,False
q1-13110044,0,0,False,False,False,False
q1-1513859099464,0,0,False,False,False,False
q1-1866151159,0,0,False,False,False,False
q1-26516131,0,0,False,False,False,False
q1-2031570293,0,0,False,False,False,False
q1-31550023,0,0,False,False,False,False
q1-2033510475,0,0,False,False,False,False
q1-1801090152,0,0,False,False,False,False
q1-10020069,21,34,True,True,True,True
q1-7900148,0,0,False,False,False,False
q1-7850035,0,0,False,False,False,False
q1-33837272,0,0,False,False,False,False
q1-44790049,0,0,False,False,False,False
q1-15494865,0,0,False,False,False,False
q1-1864391655,0,0,False,False,False,False
q1-1506327798456,0,0,False,False,False,False
q1-1878170062,0,0,False,False,False,False
q1-1856742156,0,0,False,False,False,False
q1-7940009,0,0,False,False,False,False
q1-38811205,0,9,True,True,True,True
q1-1506698186845,0,0,False,False,False,False
q1-1874870633,0,0,False,False,False,False
q1-1870191070,0,0,False,False,False,False
q1-1880550058,0,0,False,False,False,False
q1-1863190961,0,0,False,False,False,False
q1-1509048596058,0,0,False,False,False,False
q1-1871860092,0,0,False,False,False,False
q1-1506718306849,1100,3150,True,True,True,True
q1-1879130732,0,0,False,False,False,False
q1-2040670574,0,0,False,False,False,False
q1-1513294000230,1,1,False,False,False,False
q1-31880142,0,0,False,False,False,False
q1-45480028,110,307,True,True,True,True
q1-1506520146272,0,0,False,False,False,False
q1-1864352334,0,0,False,False,False,False
q1-1513300146349,0,0,False,False,False,False
q1-23453334,0,0,False,False,False,False
q1-1791510181,0,0,False,False,False,False
q1-7870062,0,0,False,False,False,False
q1-44820035,0,0,False,False,False,False
q1-1514937477531,0,0,False,False,False,False
q1-1513285930549,4,5,True,True,True,False
q1-13640374,0,0,False,False,False,False
q1-1513099967648,0,0,False,False,False,False
q1-44810013,0,0,False,False,False,False
q1-1509222190156,0,0,False,False,False,False
q1-10080001,0,0,False,False,False,False
q1-21830035,0,0,False,False,False,False
q1-46760032,0,0,False,False,False,False
q1-1863770846,0,0,False,False,False,False
q1-1863840499,0,0,False,False,False,False
q1-960052,0,0,False,False,False,False
q1-33300136,0,0,False,False,False,False
q1-26810127,71,76,True,False,False,False
q1-1803060473,0,0,False,False,False,False
q1-1978731214,0,0,False,False,False,False
q1-1798110730,0,0,False,False,False,False
q1-49410029,0,0,False,False,False,False
q1-1513286056694,0,0,False,False,False,False
q1-30535192,0,0,False,False,False,False
q1-1506496436725,0,0,False,False,False,False
q1-20800557,0,0,False,False,False,False
q1-42540099,0,0,False,False,False,False
q1-5990306,0,0,False,False,False,False
q1-1862471526,0,0,False,False,False,False
q1-2035450826,0,0,False,False,False,False
q1-1506233866939,214,226,True,False,False,False
q1-24730101,0,0,False,False,False,False
q1-2032580593,0,0,False,False,False,False
q1-2032670435,0,0,False,False,False,False
q1-9990372,0,0,False,False,False,False
q1-1509071446027,5,8,True,True,True,True
q1-41540098,0,0,False,False,False,False
q1-9990277,0,0,False,False,False,False
q1-5970369,0,0,False,False,False,False
q1-6780262,0,0,False,False,False,False
q1-1506185926105,0,0,False,False,False,False
q1-13060019,0,0,False,False,False,False
q1-1509225236083,0,0,False,False,False,False
q1-1506468388009,4,10,True,True,True,True
q1-45910071,0,0,False,False,False,False
q1-1509225326060,0,0,False,False,False,False
q1-5629499534213120,117,-1,False,False,False,False
q1-27300077,0,0,False,False,False,False
q1-1876381512,0,0,False,False,False,False
q1-2121480195,0,0,False,False,False,False
q1-1506182446078,0,0,False,False,False,False
q1-43150053,0,0,False,False,False,False
q1-31490031,0,0,False,False,False,False
q1-1977701350,0,0,False,False,False,False
q1-1513301160107,0,0,False,False,False,False
q1-1978970753,0,0,False,False,False,False
q1-2033800542,0,0,False,False,False,False
q1-1799030407,0,0,False,False,False,False
q1-1856631193,0,0,False,False,False,False
q1-41440061,0,0,False,False,False,False
q1-1506687767399,0,0,False,False,False,False
q1-1513262600350,0,0,False,False,False,False
q1-25750002,0,0,False,False,False,False
q1-28741840,0,0,False,False,False,False
q1-33010046,0,0,False,False,False,False
q1-1984082076,0,0,False,False,False,False
q1-1506494716249,0,0,False,False,False,False
q1-1866091663,0,0,False,False,False,False
q1-2037440684,0,6,True,True,True,True
q1-25681244,0,0,False,False,False,False
q1-22160289,0,0,False,False,False,False
q1-4870393,0,0,False,False,False,False
q1-1512047992365,0,0,False,False,False,False
q1-31300098,0,0,False,False,False,False
q1-28741847,0,0,False,False,False,False
q1-41633751,0,0,False,False,False,False
q1-1792660262,0,0,False,False,False,False
q1-1861491397,0,0,False,False,False,False
q1-1799241845,1,1,False,False,False,False
q1-1289020003,0,0,False,False,False,False
q1-4870147,0,0,False,False,False,False
q1-41690023,0,0,False,False,False,False
q1-1798690265,0,0,False,False,False,False
q1-1863511591,0,0,False,False,False,False
q1-38600054,187,187,False,False,False,False
q1-1972891707,0,0,False,False,False,False
q1-51010011,0,0,False,False,False,False
q1-1506262577411,0,0,False,False,False,False
q1-2037450412,0,0,False,False,False,False
q1-1506263836970,0,0,False,False,False,False
q1-1987230683,0,0,False,False,False,False
q1-45910043,0,0,False,False,False,False
q1-1880470212,0,0,False,False,False,False
q1-1881290765,0,0,False,False,False,False
q1-1873910076,0,0,False,False,False,False
q1-1792860289,0,0,False,False,False,False
q1-1970362321,0,0,False,False,False,False
q1-1506723579943,1,1,False,False,False,False
q1-1512139198865,0,0,False,False,False,False
q1-1509216636214,0,0,False,False,False,False
q1-24850075,0,0,False,False,False,False
q1-45120017,0,0,False,False,False,False
q1-1506170306647,0,0,False,False,False,False
q1-1876820021,0,0,False,False,False,False
q1-1509206366098,0,0,False,False,False,False
q1-1602620223,0,0,False,False,False,False
q1-1876500061,0,0,False,False,False,False
q1-1506705799575,0,0,False,False,False,False
q1-1884020517,0,0,False,False,False,False
q1-39915836,0,0,False,False,False,False
q1-1987350089,0,0,False,False,False,False
q1-18160020,0,0,False,False,False,False
q1-1877191215,0,0,False,False,False,False
q1-3950047,0,0,False,False,False,False
q1-1883200014,0,0,False,False,False,False
q1-1981550739,0,0,False,False,False,False
q1-1873950073,0,0,False,False,False,False
q1-5970036,0,0,False,False,False,False
q1-4880162,64,64,False,False,False,False
q1-101739008,0,0,False,False,False,False
q1-24100062,0,0,False,False,False,False
q1-30360001,0,0,False,False,False,False
q1-31910042,0,0,False,False,False,False
q1-1506709907003,0,0,False,False,False,False
q1-22550037,0,0,False,False,False,False
q1-1860005,0,0,False,False,False,False
q1-1859902167,0,0,False,False,False,False
q1-2030610742,0,0,False,False,False,False
q1-1513277679247,0,0,False,False,False,False
q1-42620050,0,0,False,False,False,False
q1-1977980927,0,0,False,False,False,False
q1-1867112677,0,0,False,False,False,False
q1-1511938421091,0,0,False,False,False,False
q1-1872940093,0,0,False,False,False,False
q1-1877480006,0,0,False,False,False,False
q1-3970045,0,0,False,False,False,False
q1-43940048,0,0,False,False,False,False
q1-1506174547114,0,0,False,False,False,False
q1-1873751474,0,0,False,False,False,False
q1-1872920092,0,0,False,False,False,False
q1-6790061,0,0,False,False,False,False
q1-43530079,0,0,False,False,False,False
q1-1790329,0,0,False,False,False,False
q1-7850237,0,0,False,False,False,False
q1-1512112272297,0,0,False,False,False,False
q1-10020067,0,0,False,False,False,False
q1-14070010,0,0,False,False,False,False
q1-4840137,0,0,False,False,False,False
q1-13390013,0,0,False,False,False,False
q1-2038670395,0,0,False,False,False,False
q1-7880076,0,0,False,False,False,False
q1-1506169786800,0,0,False,False,False,False
q1-4890065,2,4,True,True,True,True
q1-21222755,0,0,False,False,False,False
q1-1509216206868,0,0,False,False,False,False
q1-1509198616064,0,0,False,False,False,False
q1-1882260020,0,0,False,False,False,False
q1-2980433,1,1,False,False,False,False
q1-44910002,0,0,False,False,False,False
q1-1506689377013,0,0,False,False,False,False
q1-1513303116253,0,0,False,False,False,False
q1-1790840019,0,0,False,False,False,False
q1-1583220983,0,0,False,False,False,False
q1-2040170691,0,0,False,False,False,False
q1-1506516536494,0,0,False,False,False,False
q1-1506270127591,0,0,False,False,False,False
q1-1507330976082,0,0,False,False,False,False
q1-1513578677014,0,0,False,False,False,False
q1-1800313,0,0,False,False,False,False
q1-1797076575,0,0,False,False,False,False
q1-43180071,2,2,False,False,False,False
q1-1880690593,0,0,False,False,False,False
q1-12120065,0,0,False,False,False,False
q1-1506500536338,0,0,False,False,False,False
q1-1875490331,0,0,False,False,False,False
q1-1878400640,0,0,False,False,False,False
q1-1506177197587,0,0,False,False,False,False
q2-33300161,0,0,False,False,False,False
q2-1880150100,0,0,False,False,False,False
q2-4850246,0,0,False,False,False,False
q2-108852928,0,0,False,False,False,False
q2-1506720256624,0,0,False,False,False,False
q2-41710041,0,0,False,False,False,False
q2-1506173567420,0,0,False,False,False,False
q2-900355,0,0,False,False,False,False
q2-6790035,0,0,False,False,False,False
q2-1983291765,0,0,False,False,False,False
q2-1506702147455,0,0,False,False,False,False
q2-1506527896539,0,0,False,False,False,False
q2-1505965666056,0,0,False,False,False,False
q2-1513309296134,0,0,False,False,False,False
q2-1792872524,0,0,False,False,False,False
q2-1792430554,0,0,False,False,False,False
q2-1511206652464,0,0,False,False,False,False
q2-80228724,0,0,False,False,False,False
q2-1513306729580,0,0,False,False,False,False
q2-1791430060,0,0,False,False,False,False
q2-1511852806633,0,0,False,False,False,False
q2-960053,0,0,False,False,False,False
q2-1509116128544,0,0,False,False,False,False
q2-1794535803,0,0,False,False,False,False
q2-1795050604,0,0,False,False,False,False
q2-1513295580981,0,0,False,False,False,False
q2-36490190,0,0,False,False,False,False
q2-1860885457,0,0,False,False,False,False
q2-22650009,0,0,False,False,False,False
q2-57800092,0,0,False,False,False,False
q2-3960083,0,0,False,False,False,False
q2-1780397,0,0,False,False,False,False
q2-11080014,0,0,False,False,False,False
q2-13140029,0,0,False,False,False,False
q2-10030057,0,0,False,False,False,False
q2-46050014,0,0,False,False,False,False
q2-2033310456,0,0,False,False,False,False
q2-47900022,0,0,False,False,False,False
q2-1509091185984,0,0,False,False,False,False
q2-1872820788,0,0,False,False,False,False
q2-2036600679,0,0,False,False,False,False
q2-49360018,0,0,False,False,False,False
q2-29615160,0,0,False,False,False,False
q2-1979411881,0,0,False,False,False,False
q2-1506719027198,0,0,False,False,False,False
q2-28580018,0,0,False,False,False,False
q2-1980860243,0,0,False,False,False,False
q2-1506124216461,0,0,False,False,False,False
q2-45980013,0,0,False,False,False,False
q2-1513295543997,0,0,False,False,False,False
q2-1513348288785,0,0,False,False,False,False
q2-47900019,0,0,False,False,False,False
q2-6770118,0,0,False,False,False,False
q2-1509048566297,0,0,False,False,False,False
q2-1511130070891,0,0,False,False,False,False
q2-48630068,0,0,False,False,False,False
q2-1863361136,0,0,False,False,False,False
q2-1511511836944,0,0,False,False,False,False
q2-1506243617617,0,0,False,False,False,False
q2-16525731,0,0,False,False,False,False
q2-1511132959000,0,0,False,False,False,False
q2-16040058,0,0,False,False,False,False
q2-1876470319,0,0,False,False,False,False
q2-2950070,0,0,False,False,False,False
q2-1790760391,0,0,False,False,False,False
q2-48730022,0,0,False,False,False,False
q2-31490011,0,0,False,False,False,False
q2-28660008,0,0,False,False,False,False
q2-44470115,0,0,False,False,False,False
q2-1793710433,0,0,False,False,False,False
q2-1506181276011,0,0,False,False,False,False
q2-47890074,0,0,False,False,False,False
q2-38600044,0,0,False,False,False,False
q2-37170087,0,0,False,False,False,False
q2-1867300198,0,0,False,False,False,False
q2-1791520423,0,0,False,False,False,False
q2-1863420972,0,0,False,False,False,False
q2-1511133102246,0,0,False,False,False,False
q2-1920002,0,0,False,False,False,False
q2-31930013,0,0,False,False,False,False
q2-1796142111,0,0,False,False,False,False
q2-1984120998,0,0,False,False,False,False
q2-37240003,0,0,False,False,False,False
q2-51010015,0,0,False,False,False,False
q2-1798250621,0,0,False,False,False,False
q2-49670063,0,0,False,False,False,False
q2-46290061,0,0,False,False,False,False
q2-1506500676261,0,0,False,False,False,False
q2-1802030357,0,0,False,False,False,False
q2-1859473908,0,0,False,False,False,False
q2-47560075,0,0,False,False,False,False
q2-1511120052369,0,0,False,False,False,False
q2-1506520226394,0,0,False,False,False,False
q2-42900016,0,0,False,False,False,False
q2-1508146756018,0,0,False,False,False,False
q2-1506183456116,0,0,False,False,False,False
q2-940125,0,0,False,False,False,False
q2-1790760297,0,0,False,False,False,False
q2-1506508636412,0,0,False,False,False,False
q2-1797540044,0,0,False,False,False,False
